date,temp_max,temp,temp_min,dew_max,dew,dew_min,humidity_max,humidity,humidity_min,windspeed_max,windspeed,windspeed_min,pressure_max,pressure,pressure_min,precip
5/20/2022,71,64.6,60,54,52.4,51,80,65.2,51,12,6.5,3,29.2,29.1,29,0
5/21/2022,74,64.2,56,53,50.7,49,77,62.8,46,13,5.1,0,29.2,29.2,29.1,0
5/22/2022,74,62.3,57,55,52.4,50,81,70.9,51,14,6.4,0,29.1,29.1,29,0
5/23/2022,82,68.4,60,57,55,52,78,63.7,42,12,6.3,0,29,29,29,0
5/24/2022,81,68.5,60,58,55.9,53,81,66,44,13,6.3,0,29.1,29,29,0
5/25/2022,79,66.5,60,57,55.1,52,83,68.4,44,14,6.6,0,29.2,29.1,29.1,0
5/26/2022,75,65,60,53,52.2,51,78,64.3,44,12,5.6,0,29.2,29.2,29.1,0
5/27/2022,70,63.6,60,54,52.6,51,80,68.2,54,10,6.2,0,29.1,29.1,29,0
5/28/2022,75,65.3,58,53,51.7,49,81,63.1,41,14,6.9,0,29,29,28.9,0
5/29/2022,76,65.2,59,54,51.8,46,81,63.9,36,14,6.8,0,29,29,28.9,0
5/30/2022,79,68.6,59,54,51.8,49,75,57,35,10,6.9,3,29,29,29,0
5/31/2022,70,63.6,60,54,52.6,51,80,68.2,54,10,6.2,0,29.1,29.1,29,0
6/1/2022,89,73.9,61,58,53.6,49,70,51.1,31,12,5.3,0,29.1,29,29,0
6/2/2022,84,69.1,62,58,56.9,56,81,67.2,40,13,6.1,0,29,29,29,0
6/3/2022,77,67.6,63,57,56.4,56,81,68.2,50,13,6.7,0,29.1,29,29,0
6/4/2022,75,67.4,63,57,55.7,55,78,66.9,53,12,6.7,0,29.1,29.1,29.1,0
6/5/2022,80,68.4,62,59,56.5,55,80,67.1,43,12,4.8,0,29.1,29.1,29,0
6/6/2022,81,71.9,65,60,58.8,58,78,64.5,47,12,6.7,0,29.1,29,29,0
6/7/2022,84,72,64,61,59.5,57,84,66.5,44,12,6.8,0,29,29,29,0
6/8/2022,86,72.2,64,62,59.6,57,84,66.4,43,13,7.4,0,29,29,28.9,0
6/9/2022,89,72.9,64,61,59.6,58,81,65.3,39,12,6.6,0,29.1,29,29,0
6/10/2022,94,77,67,62,59.7,57,79,58,31,13,6.5,0,29.1,29.1,29,0
6/11/2022,90,77.4,66,61,56.4,49,81,51.8,29,14,6.8,0,29.1,29.1,29,0
6/12/2022,84,73.5,64,59,58.1,55,84,61,37,13,7.6,0,29,29,29,0
6/13/2022,80,70.6,65,60,58.2,57,78,65.6,50,13,7.9,3,29.1,29,29,0
6/14/2022,83,71.3,64,59,57.7,56,80,63.4,44,10,5.9,0,29.1,29,29,0
6/15/2022,90,72.6,64,62,59.5,57,81,65.6,39,13,6,0,29,29,29,0
6/16/2022,87,71.5,66,62,60.7,60,81,70.3,43,14,6.7,0,29,29,28.9,0
6/17/2022,77,67.7,63,61,56.8,51,87,69.7,48,14,7.2,0,29,29,29,0
6/18/2022,76,67.3,61,53,50.3,46,72,56,37,12,5.9,0,29.1,24.9,0,0
6/19/2022,80,70.7,59,53,49,39,64,48,23,14,6.9,0,29.2,23.3,0,0
6/20/2022,98,80.9,62,53,38.2,23,59,27.8,7,14,5.6,0,29.1,29.1,29,0
6/21/2022,89,78.8,69,57,51.3,42,55,39.5,21,13,6.5,0,29.1,29.1,29,0
6/22/2022,93,77.8,69,61,57.1,45,75,52.3,23,9,3.7,0,29.1,29.1,29,0.01
6/23/2022,94,80.5,68,59,52.9,34,73,44.1,14,12,6.1,0,29.1,29,29,0
6/24/2022,95,79.5,67,58,51.8,39,73,43.7,16,12,5.3,0,29.1,29,29,0
6/25/2022,95,77.7,64,59,51.6,35,78,47.9,13,12,5.4,0,29.1,29.1,29,0
6/26/2022,95,79.6,67,59,54.8,48,73,46.2,20,15,6.3,0,29.2,29.1,29.1,0
6/27/2022,100,84,69,58,52,38,68,37.9,12,14,6.3,0,29.2,29.2,29.1,0
6/28/2022,96,83.1,72,59,52.8,45,64,38.4,17,12,6.3,0,29.2,29.2,29.1,0
6/29/2022,93,80,68,62,55.9,47,71,46.7,24,14,7.5,0,29.2,29.2,29.1,0
6/30/2022,91,76.2,67,61,59.1,56,81,58.7,30,10,6.8,3,29.2,29.2,29.1,0
7/1/2022,88,75.8,67,60,56.1,45,76,54.3,22,13,6.9,0,29.2,29.1,29.1,0
7/2/2022,84,73.6,65,58,54.4,47,78,53.6,27,13,8.1,3,29.1,29.1,29,0
7/3/2022,80,69.9,63,57,54.8,52,78,59.9,43,14,7.2,0,29.1,29.1,29.1,0
7/4/2022,79,70.1,63,56,54.6,52,75,58.7,45,13,7.8,3,29.1,29.1,29.1,0
7/5/2022,83,71.7,64,59,56.3,54,75,59.5,41,12,6.8,3,29.1,29.1,29.1,0
7/6/2022,84,72.1,65,59,58.3,56,81,63.7,40,10,7.4,5,29.2,29.1,29.1,0
7/7/2022,90,75.9,65,58,56.4,51,78,53.5,26,13,5.4,0,29.2,29.1,29.1,0
7/8/2022,89,74.8,65,59,57.4,53,78,57.2,32,13,7.4,0,29.2,29.2,29.2,0
7/9/2022,89,74.7,63,59,57,48,87,58.9,24,12,6.2,0,29.3,29.2,29.2,0
7/10/2022,92,78.5,67,59,56.4,53,76,49.4,28,12,6.7,0,29.2,29.2,29.1,0
7/11/2022,87,74.2,65,59,58.1,55,81,59.8,35,14,7.6,0,29.1,29.1,29,0
7/12/2022,83,70.1,63,58,57.2,55,81,65.9,41,13,7.1,0,29.1,29.1,29,0
7/13/2022,85,70.6,62,59,57.5,56,84,65.6,40,14,6.8,0,29.1,29.1,29,0
7/14/2022,84,73.6,64,60,58,57,78,59.6,44,14,6.5,0,29.1,29.1,29.1,0
7/15/2022,91,77.6,68,63,60.4,58,76,56.9,38,13,7.3,0,29.1,29.1,29.1,0
7/16/2022,92,80.1,69,63,59.9,58,70,51.6,33,14,7.6,0,29.1,29.1,29,0
7/17/2022,97,79.5,70,62,59.5,49,71,52.3,19,14,6.4,0,29.1,29,29,0
7/18/2022,93,81.3,74,63,59.2,54,64,49,27,14,6.8,0,29.2,29.1,29.1,0
7/19/2022,95,82.2,71,56,51.4,40,59,37,15,13,5.6,0,29.2,29.1,29.1,0
7/20/2022,95,79.9,71,59,53.8,46,66,42.8,19,12,6.5,0,29.3,29.2,29.1,0
7/21/2022,92,78.5,70,60,55.8,49,66,47,27,13,5.8,0,29.2,29.1,29.1,0
7/22/2022,90,74.2,66,61,59.6,56,83,63.3,31,10,6.9,3,29.1,29.1,29,0
7/23/2022,88,73.7,67,62,61.1,60,81,66.1,40,14,6.2,0,29.1,29,29,0
7/24/2022,87,72.3,67,63,61.3,59,81,69.8,44,13,6.6,3,29.1,29.1,29,0
7/25/2022,88,73.4,65,63,60.5,59,81,66.2,40,12,6.1,0,29.1,29.1,29,0
7/26/2022,87,72.8,65,62,59.5,57,84,65,37,13,6.3,0,29.1,29.1,29.1,0
7/27/2022,88,73.8,64,60,57.5,52,80,59.9,29,13,6.5,0,29.2,29.1,29.1,0
7/28/2022,88,75.8,66,60,56.4,43,76,54.9,22,13,6.4,0,29.1,29.1,29,0
7/29/2022,92,77,68,61,59,54,76,56.5,29,13,6.9,3,29.1,29.1,29,0
7/30/2022,90,77,70,63,60.1,56,73,57.9,32,10,5.4,0,29.2,29.1,29.1,0
7/31/2022,93,80,73,64,56.1,46,73,45.9,29,13,5.6,0,29.2,29.2,29.1,0
8/1/2022,93,80.3,71,62,55,51,73,43.7,25,13,6,0,29.2,29.2,29.1,0
8/2/2022,89,78.4,70,62,59.3,55,76,54.6,31,12,5.7,0,29.2,29.2,29.1,0
8/3/2022,90,77.7,69,61,58.2,51,70,52.8,30,13,6,0,29.1,29.1,29,0
8/4/2022,87,77.2,70,62,60.4,55,73,57.5,33,10,6,0,29.1,29.1,29.1,0
8/5/2022,91,79.8,72,61,58.1,55,64,49.1,30,13,5.2,0,29.2,29.1,29.1,0
8/6/2022,99,83,70,62,55.2,40,63,42.2,14,12,5.2,0,29.1,29.1,29,0
8/7/2022,100,84.3,71,58,49.8,41,55,32.8,14,13,5.8,0,29.1,29.1,29,0
8/8/2022,94,82.9,74,61,58.2,54,57,44.1,29,13,6.5,0,29.1,29.1,29,0
8/9/2022,97,85.2,76,59,51.9,41,54,34.5,15,13,6.3,0,29.1,29.1,29.1,0
8/10/2022,96,85.1,75,59,52,39,48,33.6,14,12,5.4,0,29.2,29.2,29.1,0
8/11/2022,96,84,74,58,50.9,40,57,34.6,17,12,5.9,0,29.2,29.1,29.1,0
8/12/2022,97,82.4,72,58,51.3,44,59,36.7,16,13,5.6,0,29.1,29.1,29,0
8/13/2022,99,84.4,71,57,49,31,57,32.8,9,12,5.9,0,29.1,29.1,29.1,0
8/14/2022,96,83,72,55,50,40,53,33.3,17,12,6,0,29.1,29.1,29,0
8/15/2022,96,82.3,72,55,52.3,48,53,37.1,21,13,6.1,0,29.1,29,29,0
8/16/2022,97,83.2,71,57,53.4,46,55,37.7,18,12,5.5,0,29,29,28.9,0
8/17/2022,94,81.4,72,58,55.4,46,61,43.4,19,13,6.3,0,29.1,29.1,29,0
8/18/2022,90,77.6,69,57,54.7,50,65,47.3,27,13,6.5,0,29.1,29.1,29,0
8/19/2022,93,78,68,60,56.9,52,68,50.4,29,12,5.8,0,29.1,29,28.9,0
8/20/2022,87,75.5,69,64,62.3,60,78,64.4,44,12,6.5,0,29.1,29,29,0
8/21/2022,85,74.1,68,63,62.1,61,81,67,48,12,6.4,3,29.3,29.2,29.1,0
8/22/2022,88,73.6,67,64,62.2,61,84,68.9,43,12,6.1,0,29.2,29.1,29,0
8/23/2022,93,77.9,68,63,61.6,60,78,59.4,36,14,6.2,0,29.1,29,28.9,0
8/24/2022,91,78.7,70,65,63.3,62,78,60.8,39,14,6.9,0,29.1,29,29,0
8/25/2022,93,80.2,72,64,61.9,57,73,56.1,30,10,6.4,0,29.2,29.1,29.1,0
8/26/2022,91,78.2,70,63,61.1,54,78,58.6,29,13,6.3,0,29.1,29.1,29,0
8/27/2022,86,75,68,62,60.4,56,78,62.5,37,13,5.7,0,29.1,29,29,0
8/28/2022,84,73.4,67,62,60.6,59,81,65.6,44,12,6.6,0,29.1,29,29,0
8/29/2022,88,75.1,66,62,59.6,58,81,60.4,39,12,5.7,0,29.1,29.1,29,0
8/30/2022,97,83.3,69,60,55.9,44,68,42.8,20,10,3.9,0,29.1,29.1,29.1,0
8/31/2022,112,91.9,75,56,51.4,41,46,27.8,9,17,5.3,0,29.1,29,28.9,0
9/1/2022,102,91.7,81,63,57.2,46,52,32.3,21,16,7.6,0,29,28.9,28.9,0
9/2/2022,102,88.6,78,64,61.2,56,58,41,28,12,6,0,29,29,28.9,0
9/3/2022,107,92.9,80,65,61.2,55,56,36.2,24,15,6,0,29.1,29,29,0
9/4/2022,109,94.6,83,65,60.2,56,53,33.3,20,14,6.3,0,29.1,29,29,0
9/5/2022,104,91.3,80,68,65.8,63,67,45.2,26,9,5,0,29,28.9,28.9,0
9/6/2022,103,88,77,68,65.9,63,74,50.1,29,14,6.8,0,29.1,29,29,0
9/7/2022,104,90.3,80,67,62.9,56,60,42.5,20,12,4.6,0,29.1,29.1,29,0
9/8/2022,100,89.5,81,64,61,58,54,39.6,26,12,5.4,0,29.1,28.9,28.8,0
9/9/2022,99,85.2,73,72,63,55,87,51.3,29,24,8.2,0,28.9,28.8,28.7,0
9/10/2022,82,76.5,71,69,67.1,66,91,73.1,58,9,5.2,0,29.1,29,28.9,0.16
9/11/2022,90,81.3,77,68,66.6,64,74,61.6,42,12,4.8,0,29.2,29.2,29.1,0
9/12/2022,87,79.8,75,67,65.3,63,73,61.8,49,13,4.7,0,29.2,29.1,29.1,0
9/13/2022,86,77.4,72,65,61.8,54,76,59.5,41,12,6.5,0,29.1,29,29,0
9/14/2022,82,73.9,69,63,60.5,58,81,63.7,45,12,7.1,3,29.1,29.1,29,0
9/15/2022,82,75.2,69,60,58.3,56,70,55.9,42,12,6.1,0,29.2,29.1,29.1,0
9/16/2022,83,73,65,61,58.5,56,73,61.2,41,12,4.9,0,29.1,29.1,29,0
9/17/2022,80,70.2,66,60,58.9,57,79,68.1,48,8,4.8,0,29.1,29,28.9,0
9/18/2022,77,70.4,66,60,57.2,55,79,63.8,50,12,6.8,0,29,29,28.9,0
9/19/2022,81,70.3,62,61,55,46,76,61,29,12,4.5,0,29.1,29,29,0
9/20/2022,85,72.3,65,61,57.4,53,79,61.1,38,10,4.3,0,29.1,29.1,29,0
9/21/2022,83,72.8,62,54,49.9,40,75,48,22,10,3.7,0,29.1,29.1,29.1,0
9/22/2022,89,75,62,62,48.8,40,71,43.5,18,12,3.9,0,29.1,29.1,29,0
9/23/2022,93,78,62,56,47.5,40,63,36.4,18,12,4,0,29.1,29.1,29.1,0
9/24/2022,94,81,70,62,49.9,40,68,36.6,17,10,4,0,29.2,29.2,29.1,0
9/25/2022,95,81.8,70,60,53.4,46,59,39.8,20,9,3.6,0,29.2,29.1,29.1,0
9/26/2022,97,82.5,71,60,54.9,49,59,40.8,24,10,3.8,0,29.1,29.1,29,0
9/27/2022,100,84,72,60,56,51,58,40.5,20,10,3.9,0,29.1,29,29,0
9/28/2022,97,83,72,64,56.6,54,71,42,24,10,5,0,29.2,29.1,29.1,0
9/29/2022,90,77.6,69,64,59.8,54,73,55.8,35,13,4.9,0,29.2,29.1,29.1,0
9/30/2022,83,72,67,62,60.6,59,81,68.5,44,12,5.3,0,29.1,29.1,29,0
10/1/2022,78,69.7,65,59,57.3,56,78,65.2,46,13,5.9,0,29.1,29,29,0
10/2/2022,83,70.6,66,59,57.6,56,76,64.5,44,9,4.9,0,29.1,29.1,29.1,0
10/3/2022,84,72.5,64,62,58.9,56,78,63.5,44,9,3.8,0,29.2,29.1,29.1,0
10/4/2022,87,74.7,65,62,59,56,73,59.7,36,10,4.2,0,29.1,29.1,29,0
10/5/2022,86,73,65,62,60.9,56,83,67.4,44,10,5.1,0,29.2,29.1,29.1,0
10/6/2022,83,71.6,66,62,61.4,60,84,71.2,49,12,5.6,0,29.2,29.2,29.1,0
10/7/2022,87,72.8,66,62,61.1,60,81,68.4,41,12,5.2,0,29.2,29.2,29.1,0
10/8/2022,89,75,65,62,59.8,57,84,61.5,34,9,4,0,29.3,29.2,29.1,0
10/9/2022,84,71.3,65,62,60.2,56,87,70.2,43,10,5.6,0,29.2,29.2,29.1,0
10/10/2022,81,68.8,64,61,59.6,59,87,73.9,47,9,5.1,0,29.2,29.1,29.1,0
10/11/2022,80,70.6,66,62,59.8,59,81,69.5,48,18,5.4,0,29.2,29.2,29.1,0
10/12/2022,85,70.7,66,61,60,52,84,70.9,32,14,7.3,0,29.3,29.2,29.2,0.01
10/13/2022,80,69.1,65,61,60,58,81,73.7,52,10,5.6,0,29.2,29.1,29.1,0
10/14/2022,74,68.1,66,60,59.2,59,81,73.7,59,12,5.1,0,29.1,29,29,0
10/15/2022,70,65.7,64,62,59.8,55,93,81.8,61,12,5.3,0,29.1,29.1,29,0
10/16/2022,73,67,61,58,55.9,54,81,68,53,8,3,0,29.2,29.2,29.1,0.06
10/17/2022,84,69.8,59,58,55.5,53,81,62,40,12,3.5,0,29.2,29.2,29.1,0
10/18/2022,92,77.1,62,56,52.1,47,73,45.8,22,13,3.5,0,29.2,29.1,29.1,0
10/19/2022,95,80.8,67,49,45.5,42,52,31.2,17,9,3.3,0,29.2,29.2,29.1,0
10/20/2022,90,79.2,70,53,45.8,42,49,32,20,9,4.4,0,29.2,29.1,29,0
10/21/2022,82,70.4,63,61,58.6,51,84,67.8,44,10,5.9,0,29.1,29.1,29,0
10/22/2022,71,66.8,63,59,55.4,53,78,67.2,57,14,8.7,3,29.1,29,28.9,0
10/23/2022,75,64.6,59,55,47.1,29,78,57.9,18,16,6.2,0,29.2,29,28.9,0
10/24/2022,77,64.8,56,46,34.2,24,62,35.9,16,9,4.2,0,29.3,29.3,29.2,0
10/25/2022,79,65.5,54,43,31.1,24,43,29.3,14,9,2.6,0,29.3,29.2,29.1,0
10/26/2022,75,64,54,52,42.5,34,64,46.2,30,10,3.9,0,29.2,29.1,29.1,0
10/27/2022,78,63.3,54,51,45.7,40,70,54.3,25,7,2.9,0,29.2,29.2,29.1,0
10/28/2022,79,66.4,55,53,41.9,34,67,43.6,20,9,2.7,0,29.3,29.3,29.2,0
10/29/2022,81,66.4,54,49,38.6,33,53,37.5,22,8,2.8,0,29.3,29.2,29.2,0
10/30/2022,84,68.3,53,44,35,30,42,31,16,9,3,0,29.2,29.1,29.1,0
10/31/2022,82,68.7,56,54,37.8,27,65,35,15,7,3.2,0,29.1,29.1,29,0
11/1/2022,72,64.5,59,58,54.3,52,84,70.1,51,15,6.8,0,29.1,29.1,29,0
11/2/2022,69,57.2,0,56,44.2,0,96,62.1,0,15,6.6,3,29.2,29.2,29.1,0.1
11/3/2022,64,56.1,49,41,32.7,26,66,43.2,27,18,10.5,0,29.3,29.2,29.1,0.1
11/4/2022,70,57.7,46,38,31.8,24,54,39.7,18,12,3.8,0,29.4,29.4,29.3,0
11/5/2022,73,59.8,48,43,37.2,34,61,44.9,25,10,3.6,0,29.3,29.2,29.1,0
11/6/2022,71,61.2,51,52,44.4,39,75,55.1,35,10,4.6,0,29.1,29.1,29,0
11/7/2022,61,50,0,58,47.2,0,97,75.7,0,13,7.7,0,29.2,29.1,29.1,0.02
11/8/2022,64,38.2,0,56,34.4,0,96,55.1,0,25,10.7,0,29.1,29,28.9,0.21
11/9/2022,65,54.5,49,48,41.4,30,86,63.9,28,12,3.9,0,29.3,29.2,29.1,1.03
11/10/2022,69,56,42,39,33.7,27,70,46.2,22,9,2.9,0,29.3,29.3,29.2,0
11/11/2022,70,57.4,45,32,27.8,16,58,35.5,13,7,2.3,0,29.3,29.2,29.2,0
11/12/2022,70,57.3,46,39,30.7,24,59,38.8,18,10,2.9,0,29.3,29.2,29.2,0
11/13/2022,71,58.1,46,38,31.8,20,63,40,14,18,7.1,0,29.2,29.2,29.1,0
11/14/2022,68,56.6,45,35,31.3,26,60,40.8,21,9,3.1,0,29.3,29.3,29.2,0
11/15/2022,71,60,44,35,25.6,10,63,32.2,11,25,6.7,0,29.3,29.3,29.2,0
11/16/2022,74,65.4,50,22,8.9,-3,33,12.4,5,21,10.6,0,29.4,29.4,29.3,0
11/17/2022,75,58.3,46,25,20.6,15,37,25.4,11,10,3,0,29.4,29.3,29.2,0
11/18/2022,70,57,44,47,32.6,22,67,42.6,17,10,3,0,29.2,29.1,29.1,0
11/19/2022,75,63.4,51,28,13.6,8,38,15.8,8,10,4,0,29.3,29.2,29.2,0
11/20/2022,74,59.4,46,22,15.6,10,33,20.1,9,10,3.3,0,29.4,29.3,29.3,0
11/21/2022,73,59.8,47,23,16.5,8,34,20.8,8,7,3,0,29.3,29.3,29.2,0
11/22/2022,74,58,47,25,20.5,9,36,25.8,9,8,1.5,0,29.3,29.2,29.2,0
11/23/2022,73,57.8,45,38,25.2,16,46,30.8,13,8,2.7,0,29.3,29.2,29.2,0
11/24/2022,78,62.6,48,31,16.6,-6,52,22.1,4,22,6.2,0,29.4,29.3,29.3,0
11/25/2022,74,58.7,45,25,19.2,13,36,23.5,10,9,3,0,29.5,29.4,29.3,0
11/26/2022,71,56.6,44,48,31.4,21,71,42.5,16,8,2.5,0,29.3,29.3,29.2,0
11/27/2022,73,57.3,44,51,37.2,27,90,51.8,19,9,3.7,0,29.3,29.2,29.2,0
11/28/2022,62,56.2,53,51,48,44,90,74.3,58,10,4.3,0,29.2,29.1,29,0
11/29/2022,63,54.7,47,49,44.6,41,83,70.1,46,9,2.5,0,29.2,29.1,29.1,0
11/30/2022,61,53.7,47,47,44.4,41,83,71.3,52,13,4.5,0,29.2,29.2,29.1,0
12/1/2022,55,53.7,51,47,43.9,42,86,69.6,64,13,8.2,5,29.3,29.2,29.1,0
12/2/2022,58,53.2,50,53,49.5,47,96,87.8,70,14,7.5,0,29.3,29.3,29.2,0.06
12/3/2022,70,58.1,50,53,50.1,48,96,76.7,47,9,2.4,0,29.3,29.3,29.2,0.07
12/4/2022,60,56.6,52,56,52.9,47,96,87.6,77,7,1.9,0,29.3,29.3,29.2,0
12/5/2022,61,55.2,48,55,48.8,41,100,80.9,49,8,2,0,29.2,29.2,29.1,0.01
12/6/2022,59,51.5,47,47,43,40,83,73.7,49,10,3.2,0,29.3,29.2,29.2,0
12/7/2022,59,50.3,42,44,40.3,38,86,70,49,9,1.9,0,29.4,29.4,29.3,0
12/8/2022,61,50,40,42,37.1,32,83,63.3,34,10,3.5,0,29.5,29.4,29.4,0
12/9/2022,62,50,40,42,36.8,32,77,62,35,9,2.1,0,29.3,29.3,29.3,0
12/10/2022,60,52.5,42,52,45.3,36,94,76.7,60,18,6.9,0,29.3,29.3,29.2,0
12/11/2022,57,53,45,54,47.6,32,96,83.7,40,24,11.6,0,29.2,29.1,29,0.69
12/12/2022,54,46.5,43,41,38.5,36,93,74.7,53,10,4.5,0,29.1,29.1,29,0.64
12/13/2022,58,47,37,37,34.3,31,83,63,39,10,3,0,29.3,29.2,29.1,0.09
12/14/2022,61,48,38,41,34.8,31,83,62.7,32,9,2,0,29.4,29.3,29.3,0
12/15/2022,60,50.4,40,38,34.4,31,79,56.4,33,5,1.4,0,29.3,29.3,29.3,0
12/16/2022,65,52.7,45,34,29.8,24,61,44.2,22,7,1.8,0,29.3,29.3,29.2,0
12/17/2022,62,50.8,39,29,23.6,19,56,36.5,19,7,3,0,29.3,29.2,29.1,0
12/18/2022,64,50,37,33,27.3,20,65,44.1,19,8,2.2,0,29.3,29.2,29.1,0
12/19/2022,65,50,37,35,29.7,24,70,48.9,21,8,2.4,0,29.4,29.4,29.3,0
12/20/2022,68,53,42,43,33.9,26,71,51.5,23,8,1.5,0,29.4,29.4,29.3,0
12/21/2022,74,57,42,41,32.1,26,73,42.6,18,9,2.3,0,29.3,29.3,29.2,0
12/22/2022,69,56.2,46,39,35.6,33,66,48.1,27,6,1.4,0,29.3,29.2,29.2,0
12/23/2022,69,55.8,45,45,40.2,37,76,57.8,35,8,2.5,0,29.4,29.3,29.2,0
12/24/2022,80,60.8,46,40,36.7,31,71,45.1,17,10,2.3,0,29.4,29.4,29.3,0
12/25/2022,82,65.1,50,38,34.2,30,52,34,16,8,2.3,0,29.4,29.3,29.3,0
12/26/2022,79,63.6,53,41,36.2,31,55,37.9,19,7,2.5,0,29.3,29.3,29.2,0
12/27/2022,63,55.9,52,51,45.7,39,93,70.5,41,10,3.1,0,29.2,29.1,29.1,0
12/28/2022,61,54.1,49,51,49.2,46,97,84.3,58,10,4.1,0,29.2,29.1,29,0.34
12/29/2022,56,53.7,52,51,49.8,49,93,86.5,77,13,4.1,0,29.2,29.2,29.1,0
12/30/2022,58,55,53,54,51.6,50,96,88.4,78,7,3.7,0,29.3,29.3,29.2,0.05
12/31/2022,57,55.2,54,55,53.9,53,100,95.4,93,21,11.1,6,29.3,29.1,28.9,0.03
1/1/2023,58,53,47,54,42.9,32,96,70.9,40,16,6.4,0,29,28.9,28.9,0.96
1/2/2023,54,49.9,45,44,38.4,32,80,65.2,50,12,5.7,0,29.2,29.1,29,0.01
1/3/2023,58,52.7,48,53,48.9,44,97,87,75,15,8.3,0,29.3,29.2,29.2,0.09
1/4/2023,59,56.2,54,57,54.5,50,100,94.1,83,17,11.8,8,29.3,29.2,29.2,0.01
1/5/2023,61,54,47,55,49.5,44,100,85.9,58,21,11.2,0,29.4,29.2,29.1,0
1/6/2023,65,51.6,42,46,40.5,33,89,67.5,37,9,2.8,0,29.4,29.4,29.3,0
1/7/2023,66,54.5,45,42,37.9,33,74,56,31,9,3.2,0,29.4,29.3,29.3,0
1/8/2023,64,55.3,45,44,40.3,38,80,58.9,38,7,2.9,0,29.4,29.3,29.3,0
1/9/2023,57,53.1,51,53,50.6,43,97,91.3,59,22,15.1,3,29.3,29.2,29.2,0.02
1/10/2023,59,54.3,49,57,50.4,44,100,87.5,64,18,9.4,0,29.3,29.2,29.1,2.38
1/11/2023,60,51,43,48,43.4,40,89,76.3,55,7,1.7,0,29.5,20.7,0,0.88
1/12/2023,67,56.8,45,44,41.2,38,86,58.5,36,9,4.1,0,29.4,21.2,0,0
1/13/2023,64,55.5,48,42,39,35,71,55.8,35,6,1.8,0,29.3,29.3,29.2,0
1/14/2023,54,51.4,49,52,47.1,40,97,85.5,61,16,7.5,0,29.2,29.1,29,0
1/15/2023,56,51.4,48,49,47.2,46,93,86.1,69,21,7,0,29.1,29,28.9,1.07
1/16/2023,57,52.1,47,50,45.1,39,96,78,57,16,9.5,0,29,28.9,28.8,0.56
1/17/2023,58,49.5,41,40,33.3,30,86,56.6,35,14,7.9,0,29.2,29.1,29,0.01
1/18/2023,59,48.1,38,41,35,31,76,61.9,35,6,2.4,0,29.4,29.3,29.2,0
1/19/2023,57,48.2,38,47,37.4,31,86,67.7,45,14,3.8,0,29.3,29.3,29.2,0
1/20/2023,59,49.3,42,43,31.5,22,74,52.1,26,9,4,0,29.4,29.4,29.3,0.02
1/21/2023,63,49.3,37,34,30.7,24,82,52.5,24,12,2.9,0,29.5,29.4,29.4,0
1/22/2023,65,49.7,38,31,26,6,68,43.8,15,21,5.3,0,29.3,29.2,29,0
1/23/2023,65,55,45,27,15.1,7,44,22.3,13,17,9.5,0,29.3,29.2,29.1,0
1/24/2023,66,51.8,38,33,27.4,23,62,41.5,20,8,2.8,0,29.5,29.4,29.4,0
1/25/2023,71,55.6,40,30,26.8,22,60,36.5,16,9,2.3,0,29.5,29.4,29.4,0
1/26/2023,70,60.8,49,27,20.4,13,43,23.2,11,22,10.2,0,29.5,29.5,29.4,0
1/27/2023,68,54,42,32,27.8,23,58,38.8,19,9,2.5,0,29.4,29.3,29.1,0
1/28/2023,61,50.5,41,46,39,30,77,65.2,44,9,3.6,0,29.2,29.1,29.1,0
1/29/2023,55,51.1,47,45,43,39,90,74.1,55,14,8.2,0,29.1,29.1,29,0
1/30/2023,56,49.3,46,45,41,27,96,74.9,41,9,4.9,0,29.1,26.3,0,0.31
1/31/2023,63,55.4,47,22,7.8,-1,32,16.6,8,32,13.4,0,29.3,29.2,29.1,0.07
2/1/2023,66,53.5,41,27,17.6,4,46,25.9,14,12,4.5,0,29.4,29.3,29.3,0
2/2/2023,67,53.5,40,32,27.1,20,58,39.2,17,7,2.1,0,29.5,29.4,29.4,0
2/3/2023,70,56.8,47,35,30.6,22,61,39.8,16,9,3.8,0,29.4,29.4,29.3,0
2/4/2023,71,56.1,43,41,34.3,29,66,46.5,23,10,2.3,0,29.4,29.3,29.3,0
2/5/2023,64,55.7,51,52,45.2,33,97,70.3,43,16,5.8,0,29.4,29.3,29.3,0
2/6/2023,68,57,50,33,25.1,15,52,32.2,14,14,9.5,3,29.4,29.4,29.3,0.01
2/7/2023,68,57.5,48,32,27.5,21,48,32.7,21,12,4.1,0,29.4,29.4,29.4,0
2/8/2023,73,57.7,45,34,30.3,27,56,37.9,19,12,2.7,0,29.4,29.4,29.3,0
2/9/2023,77,63,48,32,27.6,18,50,28.7,16,10,4,0,29.4,29.4,29.3,0
2/10/2023,74,60.5,47,28,21.8,11,44,25.6,10,8,2.5,0,29.4,29.3,29.1,0
2/11/2023,58,52.3,46,46,37.8,28,80,59.3,35,16,8.2,0,29.1,29.1,29,0
2/12/2023,58,49.7,41,44,39.9,35,82,70,42,13,4.5,0,29.1,29,29,0
2/13/2023,61,51.4,43,48,43,38,83,73.7,50,14,5.4,0,29.1,29.1,29,0
2/14/2023,56,51.1,43,46,37.2,18,86,62.3,25,18,6.3,0,29.1,29.1,29,0
2/15/2023,62,50.1,40,30,16.4,5,62,29.8,10,21,9.6,0,29.4,29.3,29.1,0
